"","user_id","order_date","order_item","point","comment"
"173","by**님","2020년 11월 9일","비빔명란 가라아게동/1(사이드 선택(트러플 감자튀김L),음료 선택(코카콜라 제로))","5","조하요오요오요오요요오요오요오뇨어ㅛ요ㅓ요오요어요"
"174","10**님","2020년 11월 9일","두툼한 통등심 가츠동/1,순살 새우치킨 콤보（소이）/1","5","맛있음 그러나 익스프레스인데 배달이 늦었음"
"175","ro**님","2020년 11월 9일","궁중식 순살찜닭/1,허니갈릭 닭가슴살 시저샐러드/1","5","따뜻하게 배달 왔습니다. 잘 먹었습니다:)"
"176","ju**님","2020년 11월 9일","어향가지 덮밥/1","5","기대 이상으로 존맛탱이네요 강추합니다"
"177","my**님","2020년 11월 9일","궁중식 순살찜닭/1(사이드 선택(계란말이))","5","빠른배달과 함께 정성스러운 음식 맛있게 잘 먹었습니다~!"
"178","po**님","2020년 11월 9일","비빔명란 가라아게동/1(옵션 추가(된장국추가))","5","명란 가리아게 이거 정말 기분 좋은 식사. 맛있게 잘 먹었습니다~ 다음엔 가지덮밥 도전!"
"179","yk**님","2020년 11월 9일","소불고기 비빔밥/1,어향가지 덮밥&멘보샤/1","5","비빔밥의 나물이 신선하고 멘보시도 맛있었어요."
"180","ch**님","2020년 11월 9일","비빔명란 가라아게동/1(사이드 선택(트러플 감자튀김L))","5","정말 맛있게 먹었습니다"
"181","jo**님","2020년 11월 9일","대패삼겹덮밥/1","4","맛도 양도 다 좋은데, 배달비 넘 비싸요.ㅜㅠ. 자주 주문하는데, 오늘은 다른날보다 많이 식어서 왔네요."
"182","to**님","2020년 11월 9일","궁중식 순살찜닭/1","5","매번 맛나게 잘 먹었습니다~"
"183","eh**님","2020년 11월 9일","비빔명란 가라아게동/4(옵션 추가(된장국추가))","5","맛있게 잘먹었습니다 ㅎㅎ"
"184","No**님","2020년 11월 9일","비빔명란 가라아게동/1","1","양 많고 명란도 좋았는데 닭 비린내가 너무심해서 먹다 포기했습니다. 자주시켜먹는데 개선좀 부탁드립니다."
"185","ch**님","2020년 11월 9일","씨푸드 나시고랭/1,소불고기 비빔밥/2,궁중식 순살찜닭/1(사이드 선택(계란말이,멘보샤)),로스트 치킨과 매콤한 크림리조또/1,명란마요 가라아게 콤보/1(사이드 선택(계란말이,멘보샤))","5","깔끔하고 맛있어용"
"186","da**님","2020년 11월 9일","대패삼겹덮밥/1(사이드 선택(계란말이),음료 선택(스프라이트))","3","다 좋은데 오늘은 평소보다 간장소스가 너무 적어서 싱거워서 집에 있는 간장 넣어서 먹었습니다. 소스 좀 더 넉넉히 부탁드려요!"
"187","tw**님","2020년 11월 8일","로스트 치킨과 매콤한 크림리조또/1","5","늦잠 자고 휴일에 먹는 리조또는 진리죠!! 배송 기사님도 친절하시고, 항상 변함없는 맛 좋아요!"
"188","il**님","2020년 11월 8일","그라나파다노 김치볶음밥/1(사이드 선택(명란마요 가라아게))","3","오랜만에 시켰는데 여태껏 시켰던 것 중에 젤 별로였어요 그래도 메뉴가 김치볶음밥인데 김치맛이나 매콤한 맛이나 그런 건 하나도 없고 느끼한 맛만 나더라구요 볶음밥 안에 닭고기가 많이 들어가는 같은데 김치볶음밥이 먹고싶어서 시켰으나 닭고기볶음밥을 시켜먹은 것만 같았던.."
"189","ju**님","2020년 11월 8일","궁중식 순살찜닭/1","5","셰플리만의 깔끔함 역시 ㅎㅎ 잘 먹었습니다"
"190","vi**님","2020년 11월 8일","두툼한 통등심 가츠동/1","5","배달 진짜 빨라요 ㄷㄷ 덕분에 식지 않은 가츠동 맛있게 먹었습니다 :D 혼자 먹기에는 양도 많네요"
"191","yu**님","2020년 11월 8일","로스트 치킨과 매콤한 크림리조또/1(사이드 선택(트러플 감자튀김M),음료 선택(스타벅스 RTD 블랙커피))","5","Gooooooood"
"192","qk**님","2020년 11월 8일","대패삼겹덮밥/1(사이드 선택(명란마요밥))","5","늘 맛있어요ㅎㅎㅎㅎ"
"193","bm**님","2020년 11월 7일","궁중식 순살찜닭/1","5","항상 맛있게 먹고있습니다"
"194","st**님","2020년 11월 7일","궁중식 순살찜닭/1","5","제가 항상 시켜먹는 궁중식 찜닭..! 개인적으로 닭요리를 많이 좋아하는 편인데 대부분 2인분이라 시켜먹기가 어려운데 셰플리에서는 1인분을 팔고, 맛도 좋고, 들은 재료도 많고(밤, 은행, 단호박 완전 좋아해요..), 무엇보다 양도 많고, 질도 좋아서 계속 찾게되는거 같아요! 세번 정도 시켜먹은거 같은데 한번도 실망한 적이 없습니다...ㅠㅠ 귀찮음이 심해서 리뷰 원래 안 적는 편인데 항상 너무 맛있게 먹어서 감사한 마음으로 남겨요! 맛있는 음식 따뜻하게 보내주셔서 항상 감사합니다!"
"195","ri**님","2020년 11월 7일","대패삼겹덮밥/1","5","아주 맛있게 잘 먹었습니다"
"196","ki**님","2020년 11월 7일","두툼한 통등심 가츠동/1,로스트 치킨과 매콤한 크림리조또/1","1","애들이 좋아해서 자주 시키는데 리조또에서 나뭇가지가 나왔네요. 찝찝해서 못먹이겠어요."
"197","io**님","2020년 11월 7일","궁중식 순살찜닭/1(음료 선택(코카콜라 제로),옵션 추가(된장국추가))","3","맛있습니다. 좋아요"
"198","su**님","2020년 11월 7일","어향가지 덮밥/1","5","어향가지도 맛있어요!"
"199","i.**님","2020년 11월 6일","수원왕갈비 치밥/1","4","치킨이 눅눅했어요. 바삭하면 더 맛있을것 같아요~"
"200","h2**님","2020년 11월 6일","두툼한 통등심 가츠동/1(음료 선택(코카콜라 제로),옵션 추가(된장국추가,밥추가))","5","양도 엄청 많고 제로콜라선택 할수있어서 좋았습니다 자주 이용할게요~"
"201","no**님","2020년 11월 6일","비빔명란 가라아게동/1,궁중식 순살찜닭/1","5","국물이 좀 새서 왔어요"
"202","jo**님","2020년 11월 6일","두툼한 통등심 가츠동/1,대패삼겹덮밥/1","5","배달비가 넘...비싸다는요..ㅜㅠ 그것 빼고는 대 만족입니다.^^"
"203","of**님","2020년 11월 5일","소불고기 비빔밥/3,궁중식 순살찜닭/1","5","김치도 많이 주시고 !!!! 밥도 맛있고. 양도 적당하고. 모두 훌륭해요. 젓가락이 깨끗해서 제일 좋아요. 옛날 적가락은 나무 가시가 나와서 먹을때 불안해서 셰플리는 젓가락이 위생적이라 주문합니다. 센스쟁이 사장님"
"204","of**님","2020년 11월 5일","로스트 치킨과 매콤한 크림리조또/1","5","정말 맛있게 먹었습니다. 늘 애용할게요"
"205","ob**님","2020년 11월 5일","궁중식 순살찜닭/1,로스트 치킨과 매콤한 크림리조또/1(사이드 선택(계란말이)),로스트 치킨과 매콤한 크림리조또/1","5","쉐플리 맛있어 말해뭐해"
"206","gl**님","2020년 11월 5일","순살 새우치킨 콤보（양념）/1","5","양도 많고 맛도 좋았어요"
"207","e-**님","2020년 11월 5일","수원왕갈비 치밥/1(옵션 추가(된장국추가,종가집김치))","5","볶은밥에 치킴양념이 잘 배어들어 맛있게 먹었습니다. 국도 곁들였는데 괜찮더라고요"
"208","an**님","2020년 11월 5일","로스트 치킨과 매콤한 크림리조또/1","5","맛있어요맛있어요맛있어요"
"209","an**님","2020년 11월 5일","매콤대패삼겹덮밥/1","5","배달빠르구 잘먹었어요!!!!"
"210","wl**님","2020년 11월 5일","궁중식 순살찜닭/1","4","궁중식 찜닭 맛있게 잘먹었습니다~"
"211","ck**님","2020년 11월 5일","로스트 치킨과 매콤한 크림리조또/1","5","역시 맛있어요 ㅎㅅㅎ"
"212","an**님","2020년 11월 4일","두툼한 통등심 가츠동/1","5","잘먹었습니다 감사합니다"
"213","na**님","2020년 11월 4일","소불고기 비빔밥/1,어향가지 덮밥/1","5","맛있고 양많고 깔끔요 급하게 먹느라 사진은 없네요"
"214","gm**님","2020년 11월 4일","매콤대패삼겹덮밥/2","4","뭔가... 항상 시킬때마다 구성이 자꾸 바껴서 짜증나요... 기분내키는대로 반찬주시는건지... 맛은 있어요"
"215","jo**님","2020년 11월 4일","수원왕갈비 치밥/1","5","맛있습니다 배달도 빠르고 만족스러움"
"216","gp**님","2020년 11월 4일","두툼한 통등심 가츠동/1","5","옛날엔 돈까스 양 많았는데 양이 줄었네여ㅠ아쉽네요ㅠㅠ 맛있었어요♥"
"217","ne**님","2020년 11월 4일","궁중식 순살찜닭/1(사이드 선택(명란마요밥),음료 선택(코카콜라)),대패삼겹덮밥/1","4","그냥저냥 시킬만해요"
"218","so**님","2020년 11월 4일","모둠나물 제육비빔밥/1(사이드 선택(멘보샤)),소불고기 비빔밥/1(사이드 선택(계란말이))","4","소불고기 비빔밥의 밥알들이..전부 모래알 같았다 ㅜㅜ 왜그러지? 낱알낱알 밥알이 메마른 느낌? 멘보샤는 정성스러움이 보이고 맛도 좋다. 다만 식빵이기름을 많이 먹었던데 그래도 자꾸손감"
"219","eu**님","2020년 11월 3일","로스트 치킨과 매콤한 크림리조또/1","5","요기요에서 여기서만 주문하는듯 ㅎㅎ 곧 이사가는데 넘 아쉽네여 흑흑 ㅜㅜㅜㅜ"
"220","ck**님","2020년 11월 3일","대패삼겹덮밥/1(사이드 선택(명란마요 가라아게,트러플 감자튀김L,계란말이,멘보샤))","5","계란말이랑 트러플 프라이때문에 시키네요"
"221","ck**님","2020년 11월 3일","매콤대패삼겹덮밥/1(사이드 선택(트러플 감자튀김L,계란말이))","5","배달 전보다 빨라서 좋아용"
"222","손님","2020년 11월 3일","궁중식 순살찜닭/1(사이드 선택(계란말이),옵션 추가(된장국추가,종가집김치))","5","음식식지도않고 아주많고 좋습니다. 추천한표"
"223","te**님","2020년 11월 3일","대패삼겹덮밥/1","1","개짜증나요 밑에 리조또 리뷰쓴사람인데 대패는 맛있어서 재주문했거든요 고객센터연결하니까 기다리라면서 20분넘게 문자없길래 걍지쳐서 보리밥줄거면표기나해놓으라고했음여 요기요진짜 개싫다 와 사람기다리게하고 음식도 ㅋㅋㅋㅋㅋ 아무튼서비스 노답"
"224","ki**님","2020년 11월 3일","궁중식 순살찜닭/1","5","맛잇엇어욥 ^^~~"
"225","te**님","2020년 11월 3일","로스트 치킨과 매콤한 크림리조또/1","2","쌀밥이 아니라 보리밥? 그런 식감의 밥이 와서 실망했어요"
"226","ti**님","2020년 11월 3일","대패삼겹덮밥/1","5","맛있게 잘 먹었습니다"
"227","jo**님","2020년 11월 2일","대패삼겹덮밥/1","5","자주 이용하게 되네요~~맛있어요. 배달도 빨라 좋아요"
"228","vi**님","2020년 11월 2일","궁중식 순살찜닭/1","3","단호박에 은행에 대추까지 다 좋은데 너무 달아요ㅠㅠ양은 충분해요! 밥양이 좀 적은것도 아쉽네요."
"229","la**님","2020년 11월 2일","대패삼겹덮밥/1","5","넘넘 맛있게 먹었습니다."
"230","pa**님","2020년 11월 2일","매콤대패삼겹덮밥/1","5","맛있어서 이틀연속 먹어버렸네요 맛있어용"
"231","pa**님","2020년 11월 2일","매콤대패삼겹덮밥/1","5","양도 많고 존맛탱입니다"
"232","mh**님","2020년 11월 2일","두툼한 통등심 가츠동/1(옵션 추가(된장국추가))","5","한끼 식사로 정말 좋아요"
"233","qh**님","2020년 11월 2일","매콤대패삼겹덮밥/1,모둠나물 제육비빔밥/1,순살 새우치킨 콤보（소이）/1","5","깔끔하고 맛있어요!"
"234","ss**님","2020년 11월 2일","수원왕갈비 치밥/1","5","배달도 빠르고 음식도 정갈한거같은데 간이 짠듯한데 맛있게 잘 먹었습니다"
"235","da**님","2020년 11월 2일","궁중식 순살찜닭/1","5","항상잘시켜먹구있어용"
"236","db**님","2020년 11월 2일","수원왕갈비 치밥/1","2","배달을 아랫층에다 해주네요. ^^"
"237","je**님","2020년 11월 2일","모둠나물 제육비빔밥/1(옵션 추가(종가집김치))","5","맛, 포장,위생 모두 100점★ 밥과 야채를 따로 포장, 국물도 안전하게 팩으로 포장, 수저포장에 물티슈까지 배달음식먹어본곳중 최고인듯합니다. 엄청 신경을 많이 쓰시고 노력하는게 느껴져 먹으면서 기분도 좋고 감사하단 생각이 들었습니다. 이런곳이 더많아져서 모두 안심하고 먹는 문화가 되었음 합니당~^^"
"238","to**님","2020년 11월 2일","궁중식 순살찜닭/1(옵션 추가(된장국추가))","5","맛나게 잘 먹었습니다"
"239","ye**님","2020년 11월 2일","그라나파다노 김치볶음밥/1,매콤대패삼겹덮밥/1","5","맛있어요~^^ 삼겹덮밥, 김치볶음밥"
"240","ss**님","2020년 11월 1일","그라나파다노 김치볶음밥/1(사이드 선택(트러플 감자튀김L))","3","검자튀김이 너무 맛있었어요 근데 갬치볶음밥이 짠 걈튀를 먹다가 먹어서인지 밍밍하고 배달이어서인지 볶음밥치고 눅눅해서 조금 아쉬웠어요 맛있게 잘먹었습니다!!"
"241","kw**님","2020년 11월 1일","그라나파다노 김치볶음밥/1,매콤대패삼겹덮밥/1","5","맛있게 잘 먹었습니다"
"242","wl**님","2020년 11월 1일","매콤대패삼겹덮밥/1,소불고기 비빔밥/1","4","대패삼겹덮밥 첨시켜봤는데 괜찮네요~~"
"243","sm**님","2020년 11월 1일","모둠나물 제육비빔밥/1","5","깔끔하고 맛있어요ㅎㅎ"
"244","jj**님","2020년 10월 31일","매콤대패삼겹덮밥/1","5","맛있어요^^다음에 또 주문할께요"
"245","jy**님","2020년 10월 31일","궁중식 순살찜닭/1,대패삼겹덮밥/1","5","언제나 믿고먹는 셰플리입니다만.. 오늘은 찜닭에 국물이 적어서 조금 뻑뻑했습니다."
"246","sh**님","2020년 10월 31일","그라나파다노 김치볶음밥/1","5","넘 맛있어서 허겁지겁 먹느라 먹다가 찍은 사진 <U+0001F923>"
"247","be**님","2020년 10월 31일","씨푸드 나시고랭/1,두툼한 통등심 가츠동/1","5","믿고 시켜먹는 셰프의 건강한 한기 음식맛은 아주 맛나요 한가지 아쉬운점은 밥 먹다가 목이 막혀요 국물 좀 주시면 100점 만점입니다"
"248","sh**님","2020년 10월 31일","두툼한 통등심 가츠동/1,대패삼겹덮밥/1","5","맛있어요 양도 많아요"
"249","an**님","2020년 10월 31일","로스트 치킨과 매콤한 크림리조또/1","5","잘먹었습니다 감사합니다"
"250","kk**님","2020년 10월 31일","그라나파다노 김치볶음밥/1","5","잘먹엇습니다ㅏㅏㅏㅏㅏ"
"251","ru**님","2020년 10월 31일","소불고기 비빔밥/1(사이드 선택(트러플 감자튀김L,계란말이))","5","굳 맛 있었어요 굳"
"252","ra**님","2020년 10월 31일","매콤대패삼겹덮밥/1,어향가지 덮밥/1","5","항상 신선하고 맛있음~ 또 잘 먹었습니다!"
"253","ki**님","2020년 10월 31일","매콤대패삼겹덮밥/1","5","매콤대패도 괜찮네요ㅎ 밥양이 너무 적어요ㅜㅜ"
"254","sh**님","2020년 10월 31일","두툼한 통등심 가츠동/1","5","두툼하고 계란도 듬뿍들어가 맛이 좋습니다"
"255","so**님","2020년 10월 31일","매콤대패삼겹덮밥/1,모둠나물 제육비빔밥/1,소불고기 비빔밥/1","5","잘먹었어요~ 빠른배달"
"256","su**님","2020년 10월 31일","로스트 치킨과 매콤한 크림리조또/1,어향가지 덮밥/1","3","배달이 꽝이네요. 소스 있는 요리를 옆으로 세워 나서 국물이 나 셌어요. 고객센터 연락도 안 되고. 너무 화가 나요. 옆에 가족들에 계속 욕을 해요"
